lyric,genre
"  mesmo sem entender mesmo sem entender eu confio em ti mesmo sem entender eu sei que é o melhor pra mim mesmo sem entender deus, mesmo que eu não consiga entender e queira tudo do meu jeito, eu até choro e às vezes até chego a dizer por que é que tem que ser tão difícil para mim? parece que é difícil só para mim não é mesmo? eu sei, seus pensamentos são mais altos que os meus o teu caminho é melhor do que o meu tua visão vai além do que eu vejo o senhor sabe exatamente o que é melhor pra mim e mesmo que eu não entenda o seu caminho, eu confio e deus, porque sou tão pequenino assim vou ficar quietinho aqui no seu colo esperando o tempo, certo de tudo porque eu sei que vais cuidar de mim e o seu melhor está por vir eu sei que é o melhor pra mim mesmo sem entender mesmo sem entender mesmo sem entender eu confio em ti mesmo sem entender eu sei que é o melhor pra mim mesmo sem entender deus, mesmo que eu não consiga entender e queira tudo do meu jeito, eu até choro e às vezes até chego a dizer por que é que tem que ser tão difícil para mim? parece que é difícil só para mim eu sei, teus pensamentos são mais altos que os meus o teu caminho é melhor do que o meu tua visão vai além do que eu vejo o senhor sabe exatamente o que é melhor pra mim e mesmo que eu não entenda o teu caminho, eu confio e deus, porque sou tão pequenino assim vou ficar quietinho aqui no seu colo esperando o tempo, certo de tudo porque eu sei que vais cuidar de mim e o seu melhor está por vir eu sei que é o melhor pra mim mesmo sem entender mesmo sem entender mesmo sem entender eu confio em ti mesmo sem entender eu sei que é o melhor pra mim mesmo sem entender ",gospel
"  às vezes é mais fácil reclamar da sorte do que na adversidade ser mais forte querer subir sem batalhar pedir carinho sem se dar sem olhar do lado já imaginou de onde vem a luz de um cego já cogitou descer de cima do seu ego tem tanta gente por aí na exclusão e ainda sorri tenho me perguntado pra ser feliz do que o ser humano necessita? o que é que faz a vida ser bonita? a resposta, onde é que está escrita? pra ser feliz o quanto de dinheiro eu preciso como é que se conquista o paraíso quanto custa pro verdadeiro sorriso brotar do coração talvez a chave seja a simplicidade talvez prestar mais atenção na realidade porque não ver como lição o exemplo de superação de tantas pessoas o tudo às vezes se confunde com o nada no sobe e desce da misteriosa escada e não tem como calcular não é possível planejar não é estratégico pra ser feliz do que o ser humano necessita? o que é que faz a vida ser bonita? a resposta, onde é que está escrita? pra ser feliz o quanto de dinheiro eu preciso como é que se conquista o paraíso quanto custa pro verdadeiro sorriso brotar do coração ",sertanejo
"  fotos são recordações, umas trazem sonhos bons outras nem é bom lembrar o nosso amor na prateleira, aquele sonho na gaveta será que deixou para lá mas a marca do anel que eu te dei não saiu do seu dedo e o sol não vai apagar tão cedo tudo em volta me prova que os dias não passam lá fora e aqui dentro tá no mesmo jeito pra que deixar para amanhã se a gente pode começar agora não vou deixar pra amanhã ficar longe de você tá foda ",sertanejo
"  já faz muito tempo que eu não me sinto assim eu fui me apaixonando sem querer eu tô falando sério, não da risada não pode ser engraçado mais eu tô apaixonado, tô amando de verdade e sabe quem é? não tem segredo, é só me olhar pra saber que é você! só preciso de uma chance nada mais o que os outros vão pensar tanto faz se soubesse que tô te querendo não ia pensar duas vezes pra aceitar me namorar namora comigo? vou te fazer a mulher mais feliz do mundo namora comigo? eu quero ser o seu sorriso mais profundo namora comigo? é com você que vejo todo meu futuro namora comigo? nunca vou te fazer chorar. eu juro! ",sertanejo
"  foi lá no baile que ela dançou e como sempre, todo mundo olhou foi lá baile que aconteceu ela parou e me chamou, chamou, chamou eu ô novinha, ô novinha, você é tudo de bom tua boquinha, tua boquinha, me marcou com batom dá uma lapada no chão, dá uma lapada no chão, dá uma lapada no chão dá uma lapada no chão, dá uma lapada no chão, dá uma lapada no chão livinho que vai mandar, é pra tu obedecer bota a mãozinha no chão e começa a remexer livinho que vai mandar, é pra tu obedecer bota a mãozinha no chão e começa a remexer ô novinha, ô novinha, você é tudo de bom tua boquinha, tua boquinha, me marcou com batom foi lá no baile que ela dançou e como sempre, todo mundo olhou foi lá baile que aconteceu. ela parou e me chamou, chamou, chamou eu ô novinha, ô novinha, cê é tudo de bom tua boquinha, tua boquinha, me marcou com batom dá uma lapada no chão, dá uma lapada no chão, dá uma lapada no chão dá uma lapada no chão, dá uma lapada no chão, dá uma lapada no chão livinho que vai mandar, é pra tu obedecer bota a mãozinha no chão e começa a remexer ô novinha, ô novinha, cê é tudo de bom tua boquinha, tua boquinha, me marcou com batom ",funk
"  felicidade, deves ser bem infeliz andas sempre tão sozinha nunca perto de ninguém felicidade, vamos fazer um trato mande ao menos teu retrato pra que eu veja como és esteja bem certa porém que o destino bem cedo fará com que teu rosto eu eu vá esquecer felicidade não chore que às vezes é bom a gente sofrer esteja bem certa porém que o destino bem cedo fará com que teu rosto eu eu vá esquecer felicidade não chore que às vezes é bom a gente sofrer ",bossa_nova
"  até a onde vai a ambição de um homem o que faria você esquecer de deus se a vaidade e a ganância te consomem la do inferno alguém diz ""esse é meu"" já tinha a favela na mão, mas pra ele ainda era pouco sonhava com status e fama, amigo é dinheiro no bolso e sua tirania se espalharia por toda cidade so irá se salvar quem fosse aliar e jurar lealdade como sempre fazia friso no terreiro com um pai de santo minha alma é o prato, avisa o diabo que agora ele é dono e quando o seu sangue escorreu, caiu junto a lágrima de deus na terra já sentiu a tristeza dos anjos o céu chorou, num pacto, seu destino selou o céu chorou, num pacto, seu destino selou a tv tá chamando esse cara agora de playboy do crime é a bola da vez, ele é como um rei, amostra na vitrine disse copo fechado e o carro blindado chama de brinquedo ostentando o ouro espalhado no corpo e mulheres no meio o garçom traz bulg que tiver que a noite só vai começar o dj anuncia que ele é relíquia e tá no lugar foi do jeito que ele sonhou, com o flash seu olho brilhou vendo toda maldade pra lá e pra cá saiu do camarote ninguém percebeu e foi no banheiro um toque la pra fora falou ''é agora neguim vem ligeiro'' um arrepio na nuca, então ele escuta o morte te chamando vai, aperta a guia e quando se vira tromba no fulano e no olho no olho vê a vida toda passar num segundo quem deve pro diabo vai pagar com juros o céu chorou, num pacto, seu destino selou o céu chorou, num pacto, seu destino selou até a onde vai a ambição de um homem o que faria você esquecer de deus se a vaidade e a ganância te consomem la do inferno alguém diz ""esse é meu"" ",funk
"  e aí minha rainha que bom que você veio o bagulho tá sério aqui... ela tentou fazer de tudo declarou guerra ao mundo pra viver esse amor ela chorou sem ninguém ver em cada amanhecer engoliu sua dor na fila da visita,era mais uma tão humilhante ter que ficar nua mas todo esforço era recompensado quando chorando abraçava o teu amado via que ele cabisbaixo respondia calado o que passava ali sentia que ela não desabava seu rosto levantava e te falava assim: o seu amor me coroou rainha sou toda sua e tô na disciplina e logo chega a tua liberdade pois quem é rei nunca perde a majestade ver você ai do outro lado eu sei que tá bolado se lembre que é nós por nós oh,cadeia é um rio de sangue e espinhos mas nunca estamos sós você do outro lado eu sei que tá bolado mas nunca... tem sempre alguém que esta te esperar e não desistirá que move a terra o céu montanha e mar só pra te encontrar então irmão ter fé no coração que as grades vão se abrir pois deus é pai e não irá jamais te esquecer ai.... ",funk
"  ah, bem melhor seria poder viver em paz sem ter que sofrer sem ter que chorar sem ter que querer sem ter que se dar mas tem que sofrer mas tem que chorar mas tem que querer pra poder amar ah, mundo enganador paz não quer mais dizer amor ah, não existe coisa mais triste que ter paz e se arrepender, e se conformar e se proteger de um amor a mais o tempo de amor é tempo de dor o tempo de paz não faz nem desfaz ah, que não seja meu o mundo onde o amor morreu ",bossa_nova
"  você, manhã de todo meu você, que cedo entardeceu você, de quem a vida eu sou e sei, mas eu serei você, um beijo bom de sol você, de cada tarde vã virá sorrindo de manhã você, um riso rindo a luz você, a paz de céus azuis você, sereno bem de amor em mim você, tristeza que eu criei sonhei, você pra mim vem mais pra mim, mais só você ... você ... ""voxê"" ... você ... você ... você ... você, um riso lindo a luz a paz de céus azuis você, sereno bem de amor em mim você, tristeza que eu criei sonhei, você pra mim vem mais pra mim, mas só vem mais pra mim, vem mais pra mim, mas só mas só ... (participação de norma bengell) ",bossa_nova
"  ah, meu amor não vais embora vê a vida como chora, vê que triste esta canção não, eu te peço não te ausentes pois a dor que agora sentes só se esquece no perdão ah, minha amada me perdoa pois embora ainda te doa a tristeza que causei eu te suplico não destruas tantas coisas que são tuas por um mal que eu já paguei ah, minha amada se soubesses da tristeza que há nas preces que a chorar te faço eu se tu soubesses num momento todo arrependimento como tudo entristeceu se tu soubesses como é triste perceber que tu partistes sem sequer dizer adeus ah, meu amor tu voltarias e de novo cairias a chorar nos braços meus! ",bossa_nova
"  teus olhos o teu jeito, a sua voz fala baixinho em meu ouvido são teus dedos, o teu toque o teu suspiro que não sai do pensamento eu sei que não resisto eu já conheço suas manhas e manias já não vale o seu disfarce a gente fica em sintonia já cansei de inventar você pro coração pro meu coração eu não te amo como ontem amo mil vezes mais me conte os teus segredos, mostre os teus sinais e se me perguntar qual é o seu defeito ainda não sei te amo e nada mais eu não te amo como ontem amo mil vezes mais me conte os teus segredos, mostre os teus sinais e se me perguntar qual é o seu defeito ainda não sei te amo e nada mais eu já conheço suas manhas e manias já não vale o seu disfarce a gente fica em sintonia já cansei de inventar você pro coração pro meu coração eu não te amo como ontem amo mil vezes mais me conte os teus segredos, mostre os teus sinais e se me perguntar qual é o seu defeito ainda não sei eu não te amo como ontem amo mil vezes mais me conte os teus segredos, mostre os teus sinais e se me perguntar qual é o seu defeito ainda não sei te amo e nada mais eu não te amo como ontem amo mil vezes mais me conte os teus segredos, mostre os teus sinais e se me perguntar qual é o seu defeito ainda não sei eu não te amo como ontem eu amo mil vezes mais me conte os teus segredos, mostre os teus sinais e se me perguntar qual é o seu defeito ainda não sei te amo e nada mais te amo e nada mais te amo e nada mais te amo e nada mais ",sertanejo
